n,p,k,temperature,humidity,ph,rainfall,label
139.6135419,86.5904771,43.58570998,36.97787143,43.0082187,8.230451765,101.558228,banana
26.0,67.0,24.0,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas
72.04435293,23.62284127,27.44417181,36.97842591,84.72852261,4.642423757,177.5861496,rice
6.501663125,57.32439025,125.1826018,36.983859,49.72599759,5.589648364,187.6344167,pigeonpeas
128.4102704,127.8471001,23.19672353,37.00187333,14.39153701,9.429163921,24.65709754,kidneybeans
27.43975349,63.77303346,183.128305,37.00557077,30.06708113,7.865165874,291.5588499,pigeonpeas
86.6844689,17.2173189,17.76495561,37.00681461,46.34016091,9.59339216,233.9903062,coffee
41.58737195,74.84678453,75.69511832,37.00893312,26.29934041,9.431953655,60.64634799,chickpea
88.42165966,84.08324317,139.0122794,37.01089647,38.79376646,9.737771317,88.99332521,banana
129.2273969,36.95587184,66.52859965,37.01755594,61.59073255,5.631165752,71.79661812,coffee
44.39553004,57.10799084,80.69183936,37.01829167,69.06567743,6.568098141,43.83215007,lentil
27.85642767,79.97790142,97.64563791,37.01958834,73.8667153,4.119875566,197.7030965,pigeonpeas
87.286688,48.09792392,187.0573168,37.0200137,80.58240921,4.408169036,289.8589079,rice
13.87101738,13.82547306,54.55268063,37.03260428,38.93046438,8.186681424,81.66092361,mango
56.0,59.0,55.0,37.03551903,91.79430166,6.551892638,188.5181422,papaya
33.36138221,135.44988,75.65637963,37.04353316,69.57335287,9.554472996,41.06684122,lentil
126.5745239,49.11904336,54.99888328,37.04695772,63.25940477,7.449540425,33.60864815,watermelon
128.7272828,129.264299,52.40960028,37.04729168,93.91502573,7.340813658,194.6472932,papaya
52.55262863,71.55596146,30.31049285,37.05745818,28.38459072,6.858735973,151.3333091,pigeonpeas
84.73287336,105.014214,100.4322061,37.06119364,35.63500979,6.735426281,198.6700856,banana
122.9781215,5.937297632,133.8541324,37.06889092,68.68100168,9.193691103,196.2764854,coffee
61.3535973,103.6179969,70.13470664,37.07328511,54.68059642,7.547582929,110.1921006,pigeonpeas
79.30546864,114.2009685,28.30654046,37.0741286,15.69821673,6.462605125,106.3913657,kidneybeans
21.20728257,96.01699298,6.65548722,37.07422013,14.82887523,7.941202959,250.5812161,kidneybeans
116.6300032,97.21429579,97.29173993,37.07816448,47.98552445,9.608065698,287.8816344,banana
101.6921657,93.25413303,48.31821411,37.08827782,50.56262022,7.290194147,24.30003044,muskmelon
76.35115643,127.280552,11.68244271,37.09074882,99.80588735,5.46490193,206.918031,coconut
68.70405959,100.4610682,114.2731449,37.09228171,43.31695726,9.508421765,98.76920332,chickpea
86.5065143,75.37130897,121.526681,37.10324163,41.41556168,5.144667641,263.8000022,banana
63.78100699,15.56405739,96.79755803,37.10365406,80.49036971,8.038297417,102.4109694,chickpea
56.0,58.0,49.0,37.13165026,94.60761797,6.69215564,172.4788062,papaya
41.84727006,73.28037645,91.75171566,37.13527331,78.93103202,9.313177671,205.5199894,chickpea
4.190391522,110.9788244,157.9394629,37.14729409,79.38892674,7.538264498,20.62615973,muskmelon
88.91731924,30.48644273,73.65555393,37.15034453,24.64041419,6.00830286,48.08198414,watermelon
37.04527859,111.8765208,9.048676407,37.15332391,64.58115763,4.510167634,239.7634394,pigeonpeas
119.4035501,109.3171614,75.30196969,37.17600645,45.44884897,7.680033331,137.9950379,coffee
49.39198886,92.02080698,45.98067006,37.17995783,98.0846881,5.597226993,184.9128314,papaya
45.75137095,20.95663085,45.42809815,37.18882488,17.9994686,5.169674041,63.2179764,kidneybeans
130.563527,65.58572625,156.4180952,37.1889618,75.39295199,6.362353374,105.5523171,maize
136.2598138,78.15626642,162.5119994,37.19378975,80.51199949,6.507864897,73.01456562,banana
69.55764507,72.35000074,52.37638065,37.19492668,35.23759264,9.731031498,286.2632206,pigeonpeas
139.2877338,96.2502696,87.80684633,37.20270257,38.74680752,9.06936356,69.54089072,banana
133.2998645,17.95501828,70.8270654,37.21019652,54.10941436,4.663592939,269.9191302,coffee
118.3277516,6.430263383,54.70899,37.22001726,89.20609284,3.92896063,236.2141579,rice
29.07181658,67.96691714,95.54572135,37.23316097,16.33425389,7.179735211,187.9274153,chickpea
18.26788937,82.49327149,182.5071101,37.24593192,67.18149577,8.630963683,22.06947668,muskmelon
127.8183974,31.56555605,29.31731948,37.25274051,56.88891782,3.873141711,145.0158711,coffee
25.62331355,106.9434622,24.7459238,37.25807499,38.29221425,4.36102833,199.6708061,pigeonpeas
73.26336819,98.15963487,178.8387475,37.26137985,47.24516717,6.409516835,225.0941057,pigeonpeas
41.11992445,58.82126259,106.831688,37.26331515,36.41308069,4.273412171,279.4798058,chickpea
55.86523271,19.6035081,15.44091419,37.26706699,90.89248198,5.435460456,279.0209027,coconut
1.881966923,13.42752826,165.1743284,37.27831843,57.75784879,8.867514356,197.0516187,mango
75.75842726,142.1554713,117.5202741,37.28137757,96.15707239,4.077881648,74.40999414,papaya
66.32498749,66.14194238,142.999515,37.29881587,24.6494389,4.014412809,211.702675,chickpea
64.56283697,27.13458574,183.4451365,37.29920149,21.37633616,9.666366668,147.8459858,chickpea
7.048033609,41.84981297,152.4686228,37.29934699,53.74729303,9.46344112,125.6167532,chickpea
78.76883624,126.6462905,62.43045544,37.31799202,53.17551608,5.988229208,165.6537734,banana
23.46473053,11.68880927,93.46490054,37.33856685,92.08289234,7.700923049,270.1454766,coconut
43.20229516,98.46642031,185.6756379,37.34894327,48.47292957,5.961643223,199.3754294,pigeonpeas
75.9760318,38.08612887,122.2703369,37.34930741,79.83311515,6.518723243,118.5229426,chickpea
22.28996043,40.28082333,148.0977749,37.36392984,19.78417649,8.72772955,105.0967732,chickpea
116.9314266,21.84296003,186.2280443,37.37076154,68.37614289,5.947646704,23.70326283,muskmelon
89.74556719,16.98109374,139.5172447,37.37162613,94.92437577,5.023182739,76.31105922,rice
9.152376407,53.65166296,99.64058224,37.37170739,57.76480065,5.22560888,230.2532006,chickpea
117.1720079,32.24902963,101.5998906,37.37783593,71.64568496,4.72717078,223.4352125,chickpea
56.69713108,105.0610464,6.99007661,37.37849283,56.84115377,4.074350485,243.6538676,pigeonpeas
78.3711128,94.21655339,34.6653036,37.38159473,36.04418339,8.011405978,150.3901324,banana
132.1066261,120.1191821,32.35398874,37.39186239,31.23663994,8.850996363,248.0703518,coffee
56.47215368,87.17506364,69.07366787,37.40692465,47.52520116,3.731784085,271.3165846,pigeonpeas
65.11781198,98.57156382,194.0352365,37.40825443,49.31415862,3.748446488,79.5330828,maize
70.88663625,35.93556475,5.713376224,37.41107137,29.26053106,9.103778516,24.56223575,maize
34.94275782,20.44257203,28.27548903,37.4158883,61.01307637,8.674993148,151.8259466,pigeonpeas
8.067370443,30.92832444,97.41654926,37.42657614,97.32141581,5.744501184,182.5798029,coconut
62.12092305,106.9410997,131.3060647,37.43003819,94.48348206,6.762639389,67.66085998,blackgram
47.63368317,64.75521182,92.60376104,37.43889704,65.46575678,6.19854041,237.5905207,chickpea
52.839602,100.2493513,164.3603035,37.4577354,16.35574605,9.021779629,236.1034835,chickpea
134.4192086,56.66598017,127.9618943,37.46093553,62.42952822,4.181138519,127.0935276,coffee
70.0,50.0,53.0,37.4620912,90.44967809,6.933809743,172.3458448,papaya
64.64578668,58.82653356,29.4636651,37.46236088,66.85719396,7.497476521,29.67474168,muskmelon
86.86880337,32.24568825,186.0360271,37.46305749,36.99958933,4.937610634,240.0670521,coffee
54.21977168,27.70181662,192.8656079,37.46917647,61.58828982,4.630596248,136.328634,coffee
121.3515212,64.62975325,197.1015773,37.46948872,29.59882642,4.642087157,243.1313275,coffee
137.9932914,98.20005539,112.8792986,37.47204374,58.04738889,3.693811034,70.94780023,banana
93.07564843,65.31655668,14.00773273,37.47261885,26.57283208,9.779141214,197.4938507,kidneybeans
134.3462879,121.6940293,69.75688904,37.4821431,73.03171587,4.547757647,269.9928106,banana
84.36858203,7.45166552,34.65696943,37.49245044,84.6717412,7.189488491,239.3553665,rice
18.6633026,104.9747041,40.81693447,37.50902732,76.33827665,9.649475941,256.6663562,pigeonpeas
121.3019548,27.11343612,40.74137404,37.51015118,94.48171251,9.678173815,291.3238601,coconut
64.17150424,24.43567962,162.2739848,37.52612034,18.18415864,8.942512729,262.8302821,chickpea
115.9357874,52.69133126,65.70955159,37.52638958,42.88772367,9.80609403,29.55956777,muskmelon
139.492003,112.0741285,84.52602259,37.53212641,66.26727413,6.615037668,272.9965809,coffee
13.47332347,54.8993058,75.04663026,37.53657045,46.62906028,9.898652352,193.4205588,chickpea
111.0469094,33.90722198,8.242294788,37.53971524,95.89490431,4.507439715,54.97296793,mungbean
85.21115584,121.1534775,54.86703326,37.55314573,99.22567901,8.97355722,39.98297467,papaya
53.06830192,12.65950511,59.57486437,37.55745764,74.53867699,8.346201325,230.2001214,chickpea
0.6794268073,24.80012886,94.60118619,37.55945552,56.84057793,5.746600431,252.9110563,chickpea
46.67551625,79.78700622,178.9229951,37.56468128,65.32720643,3.633023586,231.2004903,pigeonpeas
97.67081115,36.85831068,196.1700891,37.56895422,25.08468134,9.685314459,272.7994877,coffee
111.0912446,61.12126917,50.27968541,37.57784871,30.8808592,8.311080403,147.5236617,coffee
89.61482574,86.18196731,166.1928508,37.58324886,64.54265703,7.678078183,109.0352439,banana
45.54260251,36.26803046,194.7150289,37.58330775,34.13362534,8.365667453,242.6107963,mango
17.83960262,16.61489784,188.3407546,37.58483475,20.20767877,9.916568707,207.09504,mango
32.0,55.0,52.0,37.58899717,91.99740365,6.9677596,159.6577388,papaya
44.76522665,44.64578139,141.5785211,37.5963172,94.53853841,8.723322213,128.7712242,papaya
41.29568066,66.46239482,203.8383592,37.62080214,43.22627522,4.357098131,218.7468187,pigeonpeas
2.63411871,124.0512947,57.35866004,37.6227073,14.44179389,7.793539303,82.90090404,kidneybeans
8.602185888,130.6586844,30.66202884,37.62735572,14.77368898,9.318209263,92.64527364,kidneybeans
27.46920759,74.25034308,101.1905371,37.62807805,73.51546608,4.915720517,220.86746,pigeonpeas
81.12778573,65.62192386,68.6928257,37.63389817,51.13100305,4.767240974,290.3860613,coffee
72.92170386,45.98829526,180.7331092,37.6530609,34.31230746,4.567978172,269.4127055,chickpea
21.74444027,8.836165328,30.19654442,37.66323585,46.36288827,5.101953105,40.01111521,mango
110.983408,52.01755662,145.6921259,37.66392668,17.62598839,4.093217021,145.4413753,chickpea
34.96685506,116.434265,86.84193036,37.67938915,97.75042591,8.145798839,164.0347405,coconut
86.65130829,96.33557334,49.01750513,37.67991071,50.1904406,4.795752173,55.58381666,banana
59.4732237,58.87382498,81.21797894,37.68242541,53.28216925,9.870690587,151.0720456,chickpea
43.6174911,25.83234052,18.14256473,37.68966575,90.62055453,3.755008198,160.5758526,coconut
83.31077617,50.59813853,156.7496517,37.70236417,21.03714687,8.111836253,139.166195,coffee
47.19700134,44.99495901,57.09505623,37.70534074,79.92648767,8.034199011,244.0231214,rice
41.33522509,62.25368287,201.6223395,37.70661246,73.34025458,5.517346277,268.5411718,rice
63.80077429,38.20703219,155.6171825,37.70971688,41.02406473,4.069986129,118.0583224,mango
21.64228732,23.86852498,72.6352341,37.73493681,62.30798858,8.750465649,160.4465166,chickpea
2.481242326,93.95841161,121.2018795,37.74991424,14.532658,4.545840615,248.8708293,chickpea
26.97085044,85.01057562,145.3948259,37.7571549,78.28365388,5.337169802,124.8808786,pigeonpeas
107.9844619,33.76722123,169.0434381,37.77586965,61.26990789,7.946058713,171.9759185,coffee
54.9469154,131.9472497,58.08339729,37.7798414,93.09829086,3.972215197,82.86655523,papaya
132.9356526,144.4539045,34.99547358,37.78484582,42.27942295,8.255518631,236.3793128,coffee
25.18020158,31.82808739,101.1638332,37.78568,75.43587544,5.400990478,239.2675498,chickpea
127.6816342,110.8888349,18.27844064,37.78757764,39.9326451,7.459507565,37.68866539,watermelon
1.223675986,142.7200995,60.25975047,37.79644852,85.90975935,9.799466164,220.6160021,rice
116.1661768,69.04384775,187.9976706,37.79708675,78.2911856,4.300613078,108.9602277,maize
138.3352053,75.2064094,164.1382043,37.80637565,21.6243264,9.542919347,46.03562079,banana
29.03970738,65.91211128,79.11838765,37.81482877,18.71196254,7.681493911,127.141326,chickpea
15.10521885,120.7671068,19.33376156,37.83843066,64.50484761,4.45683352,254.2329023,pigeonpeas
136.3797707,35.2207853,179.4624471,37.83881129,31.87947635,5.35340088,200.7469747,coffee
104.4752107,41.03683723,23.06103105,37.8426963,15.72422671,6.621862455,82.17473565,kidneybeans
89.49995365,49.02094738,148.6739731,37.85174458,66.62708828,8.72639825,152.1510754,coffee
120.7019765,68.99728967,106.0742115,37.85747509,91.8465271,8.999169951,28.0792476,muskmelon
34.59102752,92.58055326,160.442415,37.85961813,30.87024431,7.651994419,147.8585183,pigeonpeas
45.13668066,68.12707387,27.23672262,37.86141241,97.32642215,5.798799067,55.23858668,papaya
28.3111285,107.4867476,198.7184605,37.86706468,15.34447113,7.344468619,130.4419546,chickpea
97.53444187,29.11907331,98.63841276,37.86748067,43.25841507,8.123789717,167.1978022,coffee
47.25868334,68.30871167,50.60783269,37.86824143,25.08606974,6.222678619,108.371606,kidneybeans
30.91307637,43.09397733,27.23853528,37.87343495,35.86651843,5.899574607,204.8784609,pigeonpeas
98.92588762,57.58590083,102.2552575,37.88010728,72.17122948,5.418308096,74.74220576,maize
48.04081497,85.92362671,38.8379431,37.88193268,50.77381059,9.761453936,288.9857591,pigeonpeas
65.90854313,67.98033535,108.664522,37.88720174,48.94596324,6.62916508,225.2554564,chickpea
79.24358222,21.31886534,66.17127536,37.89053123,57.49659876,7.514489679,92.58054347,maize
26.1498062,50.27227864,192.228803,37.8934557,52.82082272,6.203220234,82.44359977,mango
6.679933865,141.8723985,49.64092388,37.8967213,19.28559656,7.056715474,179.9966773,kidneybeans
45.77547503,63.0147339,108.5443823,37.89785994,56.54477293,8.846362517,296.6539304,chickpea
113.408632,37.14611136,195.4942713,37.89847637,38.30059442,7.160725559,52.58096075,watermelon
42.07986725,17.58396022,41.92772851,37.89873096,90.64565858,3.769775267,292.76534,coconut
80.38998122,19.87212075,198.9050832,37.9119248,72.37553965,4.972098021,250.4739196,rice
109.7445189,51.74768275,140.0199999,37.91513241,28.85710172,6.667829951,108.5080334,maize
22.36875945,127.9264292,126.3164541,37.92876467,96.71786875,4.194301796,103.1483821,coconut
52.64515358,139.2244925,49.9264635,37.93101415,25.08197552,6.685406173,163.730613,kidneybeans
16.66714678,72.50542315,156.9914922,37.93259766,78.78786788,9.304945721,59.78289068,chickpea
42.88520643,68.85030567,67.67558525,37.94500272,63.68157941,9.637492125,247.2504301,pigeonpeas
21.59558248,102.1757113,164.5090525,37.95503552,42.84646677,7.20733788,87.08726601,pigeonpeas
102.6980702,32.76122818,100.7302043,37.95543856,18.18429195,4.842062433,239.1012312,chickpea
53.9142912,81.82779486,120.4001077,37.95745654,65.05983946,7.070221161,75.00433035,chickpea
0.6761274594,45.38925776,20.20997203,37.96004318,66.64884937,5.556155224,152.352414,pigeonpeas
49.79506738,17.20206006,179.8425903,37.96355052,84.14866584,9.473662358,62.61607366,chickpea
1.564765774,9.196363204,122.6296834,37.96743401,92.49532389,8.188133994,195.3514373,coconut
137.4011861,126.0913743,98.06757345,37.97444834,92.63920756,4.843759642,224.0057255,rice
125.8118473,84.11250897,92.5565651,37.98584252,83.27512927,7.293461618,224.4937889,banana
124.7126869,109.4197861,102.2800835,37.99393335,56.32479884,8.262880188,36.28293103,watermelon
78.96040546,133.8043421,77.96076756,37.9963604,93.29459531,6.859728927,174.2744377,papaya
132.7778472,71.60379345,56.43567682,38.00529294,36.28646785,7.023141416,38.00573718,banana
122.5368378,31.8255223,5.658631992,38.01415658,57.74115527,5.533071038,123.1103929,coffee
3.413655193,35.67625904,11.32234,38.01723716,47.46973721,5.480968022,162.3305354,pigeonpeas
28.76741325,5.346347748,97.69545473,38.03465291,61.58446459,4.757908549,127.9801807,chickpea
84.11968413,103.0164533,37.48843678,38.03524849,94.64194396,7.013877006,183.5522848,papaya
41.49020618,33.64466024,191.0963278,38.04924135,51.13441631,3.75796713,239.8505997,mango
118.3210788,42.72550448,115.30508,38.05254536,27.72244189,6.382798041,139.3994154,coffee
36.98063336,12.49824138,51.46559843,38.05422155,47.55314012,6.256665351,195.066374,mango
64.16887646,123.6152493,28.02859092,38.05794444,50.35434772,4.899135337,50.76036862,lentil
4.707158157,70.04223684,55.93110519,38.0668645,50.22552844,5.134237361,190.6156609,pigeonpeas
92.00467516,118.0750199,56.20113976,38.07069553,54.68793607,8.567388643,22.09352121,muskmelon
119.795887,54.08401438,75.3888795,38.07747564,39.4474697,3.719013877,91.85808275,maize
87.73437565,79.24591536,149.0127143,38.08626409,72.19383568,5.678894826,238.8906359,banana
59.11637425,86.91823517,118.2988668,38.09645753,22.34726172,9.266258494,112.9001941,chickpea
48.81346019,37.06802774,135.060985,38.10023742,67.95894975,7.045595328,225.5005821,chickpea
58.69661035,42.29338355,144.5663272,38.10364875,74.4405493,9.823098617,32.26416642,chickpea
104.6497514,83.57644193,127.5644538,38.1068252,47.49157962,5.22223672,102.0504685,banana
127.9288545,55.89713313,41.69586285,38.11838979,65.23423503,4.895026227,69.28446429,maize
133.8886921,72.93425135,99.4100553,38.11912768,46.8385265,4.492719225,295.1374705,banana
39.58459381,62.1548392,121.6013478,38.12464436,81.33516687,4.280495393,204.2247648,rice
36.67740466,11.99716695,186.8386982,38.12551639,51.48409943,6.817942549,222.1098721,mango
106.9582955,63.32785523,194.4006235,38.12819228,31.50749333,5.956975155,161.0554605,coffee
127.3383396,103.4515357,18.04052051,38.12907232,85.99639082,6.644101027,30.66614789,mungbean
55.99152781,68.57822832,188.8197295,38.13325162,35.08195849,6.619893332,99.7952444,pigeonpeas
78.14550735,72.91465163,127.0499012,38.13421765,70.02877284,4.016592868,122.0360345,banana
41.51257719,87.32907315,140.5948415,38.14793156,85.0794828,9.480914218,211.8111098,rice
88.73674891,32.46213255,41.03993686,38.15586445,28.53174089,5.097699998,80.46499006,coffee
96.85107182,15.42488377,84.73847471,38.16682559,65.57513379,9.429842908,44.52869731,watermelon
131.5392147,65.3687445,10.73014674,38.16823218,97.33570777,9.826722356,142.2171066,papaya
19.03332945,42.56361168,29.03802439,38.16878718,54.99793776,8.496752181,83.58630045,pigeonpeas
127.4244755,9.243422196,199.0124097,38.17349324,36.69152155,7.349662943,53.0723164,watermelon
52.92457537,62.30002062,100.2797738,38.18577041,46.44762431,7.10657703,199.1317396,chickpea
11.26470771,29.30939966,82.54743021,38.19159157,25.38765743,6.678493636,222.5743454,mango
81.69935684,95.24237362,114.8906866,38.19262808,94.99115077,5.180266951,47.64230242,banana
133.0460033,64.04655888,78.91967241,38.19282557,45.32067558,7.189223485,128.1956583,coffee
56.0,65.0,45.0,38.2016825,93.97379963,6.751298936,218.0908814,papaya
127.6561272,98.66694539,180.5229571,38.20889529,25.44345675,9.707912592,119.7716727,banana
14.00913061,89.38777293,33.32516185,38.20929299,96.36808884,5.163530003,74.68585635,papaya
46.71832069,34.77374184,104.916864,38.21697177,17.45845694,7.444969633,44.34918905,chickpea
46.15799085,64.37331861,125.8199709,38.22153978,98.27762499,3.874340919,94.02880218,coconut
36.56974016,63.37529229,155.5398909,38.22955707,75.93403664,6.44855327,22.61715885,muskmelon
118.8257015,102.6281261,69.004878,38.23877736,98.43857644,4.434946739,89.81901951,banana
76.24930133,41.49014664,29.38632763,38.24054706,89.54942769,6.019409322,59.33965816,watermelon
43.35780655,50.19404005,83.41785503,38.24304124,66.41496546,4.686831173,273.4597588,chickpea
25.12190575,75.51022341,114.9192207,38.24471204,40.62657938,8.389061758,81.92743177,chickpea
135.9308833,95.52253523,73.81878961,38.24608612,19.96331875,9.692630044,115.8620045,banana
138.4643404,140.1689782,64.79190267,38.25558996,15.74758252,6.683760526,127.5167105,chickpea
95.98624535,22.34161062,163.2496086,38.26037386,98.71588374,4.569382544,233.3174213,coconut
16.19178245,104.8524948,165.6278125,38.27222899,25.14490519,6.846504636,229.6469086,pigeonpeas
81.62434518,8.495264706,14.66305991,38.27573942,33.93637048,9.5659433,98.45352347,maize
6.593558325,18.04994015,139.7228358,38.28906624,63.91415225,9.711824478,100.9176738,chickpea
38.38380547,28.04365608,188.295119,38.2922689,42.05705763,6.062026437,122.6167963,mango
115.5661729,112.796754,159.3746947,38.3018884,20.69894464,4.587524039,23.87266339,muskmelon
1.067921859,33.89327806,118.0678981,38.34722917,92.05899084,7.432818455,291.2105748,coconut
21.94550717,7.882375935,51.22713487,38.3492768,14.45362048,4.487096662,242.2434279,kidneybeans
4.505799114,42.67866116,78.50930051,38.35220578,77.76131233,8.16509387,230.4224469,chickpea
131.5549725,105.9979349,115.7727286,38.35845321,27.72925787,8.530568171,277.0430326,banana
68.3324233,13.38511761,60.72496023,38.36628864,20.51513449,3.981926613,280.1856616,kidneybeans
68.82527905,101.5086261,110.793656,38.36717102,98.19838501,9.148790536,51.11470641,papaya
138.2490569,33.01945298,80.04209157,38.37407327,93.81935564,9.119673286,57.60623451,watermelon
90.36803366,28.04307017,150.8726873,38.37863145,25.0195756,9.035547994,21.31646469,muskmelon
52.0,51.0,53.0,38.38231475,93.10378595,6.985804083,210.2735346,papaya
84.53735642,58.28241018,98.05089987,38.38511527,58.05958062,5.299379148,219.2137727,coffee
12.73939836,51.16117035,98.72431756,38.38515854,63.64990135,6.757969428,129.8394539,chickpea
136.260365,59.77812675,164.0905477,38.41859803,31.85917653,6.988320694,240.0804642,coffee
45.0,47.0,55.0,38.4191628,91.14220381,6.751452932,119.2653877,papaya
40.40770928,68.63610285,59.5412097,38.43437377,50.47373826,5.265134478,288.0140087,pigeonpeas
19.27592719,99.01956235,126.4529072,38.43460422,20.35984267,9.115986241,290.6799909,pigeonpeas
49.0,55.0,53.0,38.4418717,93.63739039,6.544029776,77.71566883,papaya
132.0849067,142.7825392,13.8212031,38.45561875,56.00825391,4.068566175,227.3861129,pigeonpeas
4.372930043,34.42732453,159.2121748,38.45724115,27.40711996,4.693020903,240.4176432,mango
46.38222886,80.71848404,123.7583461,38.46098572,89.41207662,9.216238519,220.321359,rice
139.0438512,58.03220673,178.1587605,38.46299395,51.71125246,6.044149541,255.5612227,coffee
83.77738262,136.9816069,42.97148189,38.46730803,80.27459103,7.285651701,75.51999653,banana
67.69556562,5.958275493,157.621313,38.47187233,14.42424318,3.796870758,34.04785874,chickpea
55.57510565,97.27090571,133.6517385,38.4763177,32.67407863,8.72553677,258.3291441,pigeonpeas
95.08419984,142.8493542,21.97303557,38.48307984,95.63657967,3.809793031,214.6493671,coconut
12.09382898,34.13045742,28.14068141,38.48348798,98.25360586,8.771965731,192.681,coconut
10.73121404,100.8798566,18.47060374,38.48949896,52.80409695,6.299858051,256.8178371,pigeonpeas
122.3260011,59.97935855,170.0358506,38.49477251,79.27820438,5.21346984,224.0505925,rice
137.2601781,126.9666553,121.3871533,38.49823265,38.74035933,4.871386737,24.69857556,muskmelon
18.55713752,144.8199392,19.63538555,38.50332554,50.23200374,5.489949903,270.9157068,pigeonpeas
98.55089036,83.67961188,39.05544795,38.50453731,55.98697485,9.268378701,277.2336002,banana
54.75002931,19.16760552,186.115642,38.52084893,69.41620609,6.885957561,33.53280571,chickpea
131.2807775,22.93889947,51.13411642,38.52446482,35.65341988,5.239776665,219.9048496,coffee
139.5326964,28.63980543,159.3111554,38.52922366,83.67529962,5.126862844,196.900872,rice
109.8314263,17.4054224,126.6546868,38.53545706,85.11352731,5.209121887,205.1592501,rice
11.27997429,142.4350741,62.36883546,38.54402425,88.81155346,7.694174855,240.1255881,rice
8.304461414,80.33993228,79.31387347,38.54457806,47.5767269,9.199903494,161.5712896,pigeonpeas
31.07306308,81.68863506,35.02607598,38.54880609,34.63391596,6.335716388,237.2133753,pigeonpeas
114.3019289,17.47061146,192.8303725,38.55210049,18.77396968,4.871911064,186.9224368,chickpea
119.3230765,73.10665173,168.1520352,38.55684404,33.43185951,4.210258474,245.3392941,banana
39.12083571,10.68029041,8.059322192,38.56568153,99.38331591,4.277742156,203.644406,orange
105.4536136,26.29867189,45.80215906,38.56631466,83.27998957,4.589298613,144.3798996,rice
135.0986917,27.56093577,124.3328526,38.5789732,43.07927404,3.944715814,79.67966385,coffee
24.50893761,102.232853,147.6702474,38.58239182,38.03594908,4.308476173,223.7284557,pigeonpeas
50.01306003,47.97627853,105.0058297,38.58897368,93.0154108,4.484132114,95.88288088,papaya
43.0,64.0,47.0,38.58954491,91.58076549,6.825664782,102.2708231,papaya
46.82428873,27.10014144,19.55137794,38.59420561,25.33510978,3.601101045,82.13074982,kidneybeans
85.34730585,132.2330508,84.84459933,38.59507998,81.60965701,7.553432995,242.7847182,rice
56.56501288,100.7328485,143.9776317,38.60902644,39.07703263,4.292163968,75.07902966,pigeonpeas
77.89748998,34.95727034,76.18397066,38.62544175,26.15594997,4.452405773,221.8570832,coffee
98.49432025,51.84140872,28.63842038,38.63194288,32.89689485,7.380737017,253.6168923,coffee
123.1272979,72.8967577,110.9650731,38.63720874,47.78849229,6.854821158,178.7957663,banana
36.61678607,19.10150704,177.1044703,38.63807047,86.23114925,9.545184592,124.1567356,chickpea
33.95814664,43.88435924,180.8370086,38.64548105,24.12285935,9.804435179,192.3910178,chickpea
133.6022053,27.44450419,101.0109685,38.65017319,80.46541639,7.541981179,110.9343759,chickpea
36.59680308,25.30734318,40.00920688,38.65085924,90.10079523,6.860535508,285.9752314,rice
33.82973981,123.0002671,91.62481932,38.66062863,94.83551837,4.076537804,108.9443081,papaya
14.7770996,38.86938522,186.9699505,38.66452675,85.30145493,4.014882086,232.1929975,rice
99.84323906,98.13286359,126.5668737,38.66928172,32.49026363,6.732437341,122.5113201,banana
18.96944222,7.153547581,151.8840661,38.67031417,24.2092087,9.524153018,116.4722947,mango
100.0698772,15.53072807,144.0369815,38.67091211,77.41906482,7.711437058,200.9677829,chickpea
112.97231,56.76395934,134.2178166,38.67524933,44.75539883,7.529167036,207.8113311,coffee
20.55862448,78.24769585,153.8186743,38.68457441,33.32739288,6.098697551,215.884291,pigeonpeas
105.0568963,89.85451858,194.2290028,38.69095357,47.74961002,9.35019574,203.7580884,banana
70.24089479,34.49864514,65.12526249,38.69575304,73.25170114,7.420394607,26.17618554,muskmelon
85.65112691,106.5572337,130.3285913,38.70819431,23.91181604,9.049863211,203.6153759,banana
88.60975182,99.0282251,147.7410039,38.71187667,17.98224215,4.035163926,38.41065497,banana
130.9714068,82.43522591,67.03563949,38.71744816,50.47331513,9.885318507,258.6417314,banana
58.0,67.0,45.0,38.72382798,91.72514851,6.702424548,62.62377075,papaya
102.329973,127.8390179,16.35394229,38.72602157,46.74072032,9.433558714,295.3055248,coffee
106.7618068,107.5909294,81.8026929,38.73033867,17.30149368,6.42511546,42.19217235,banana
44.0,47.0,45.0,38.73218907,94.73613484,6.579441304,218.142147,papaya
15.82107352,96.94346537,162.030666,38.73377754,15.45186261,9.675025843,126.7931208,chickpea
109.0788024,52.50558259,110.399098,38.73437157,51.07847089,3.513401916,25.15718982,muskmelon
107.6269725,93.70060819,13.24741146,38.74017037,58.46212604,8.780704459,187.4850898,banana
38.55024575,18.96486121,143.7466643,38.74395414,69.46969075,8.321955363,92.57782021,chickpea
99.12820567,82.52805154,32.22631646,38.74409328,70.67328185,7.853792586,291.9815626,banana
64.92476202,43.4617439,106.126602,38.74420197,63.85777374,8.747284317,244.6534116,chickpea
56.82558734,23.36347915,6.222870658,38.75466092,45.17145376,8.280418267,243.4868146,orange
17.89140865,107.601277,171.9845287,38.76780939,50.02046748,8.317131815,173.7706106,pigeonpeas
59.18582987,69.03647888,163.0342975,38.76894612,52.97605974,9.916837613,217.5024568,chickpea
